video_id,aesthetic_quality,appearance_style,background_consistency,dynamic_degree,human_action,imaging_quality,motion_smoothness,overall_consistency,scene,subject_consistency,temporal_flickering,temporal_style,vbench_temporal_score,group
g3_video_045,0.535115,0.170487,0.961091,0.533333,0.0,80.155676,0.986235,0.047407,0.0,0.971893,0.962507,0.047407,7.114262583333333,k3_sta_posneg_osc_phase6_tail4
g3_video_046,0.590249,0.190145,0.961091,0.133333,0.0,63.812788,0.993278,0.027814,0.0,0.971893,0.984986,0.027814,5.724449250000002,k3_sta_posneg_osc_phase6_tail4
g3_video_047,0.573843,0.204892,0.961091,0.6,0.0,54.693101,0.986183,0.003091,0.0,0.971893,0.972309,0.003091,4.997457833333333,k3_sta_posneg_osc_phase6_tail4
g3_video_048,0.660265,0.221149,0.961091,0.933333,0.0,77.280377,0.990533,0.047027,0.0,0.971893,0.983637,0.047027,6.924694333333334,k3_sta_posneg_osc_phase6_tail4
g3_video_049,0.537247,0.197135,0.961091,0.266667,0.0,74.786884,0.993629,0.021976,0.0,0.971893,0.988977,0.021976,6.6456229166666665,k3_sta_posneg_osc_phase6_tail4
g3_video_050,0.582763,0.215957,0.961091,0.8,0.0,67.030786,0.987264,0.014269,0.0,0.971893,0.969998,0.014269,6.045690833333333,k3_sta_posneg_osc_phase6_tail4
g3_video_051,0.653738,0.21131,0.961091,0.733333,0.0,71.478045,0.988462,-0.001513,0.0,0.971893,0.981148,-0.001513,6.414666166666666,k3_sta_posneg_osc_phase6_tail4
g3_video_052,0.610781,0.227153,0.961091,0.0,0.0,66.662135,0.995885,0.036547,0.0,0.971893,0.994647,0.036547,5.958056583333334,k3_sta_posneg_osc_phase6_tail4
g3_video_053,0.633533,0.222717,0.961091,0.0,0.0,76.081273,0.993035,-0.007183,0.0,0.971893,0.987893,-0.007183,6.736422416666667,k3_sta_posneg_osc_phase6_tail4
g3_video_054,0.695109,0.210236,0.961091,0.933333,0.0,74.803292,0.992738,-0.016845,0.0,0.971893,0.987263,-0.016845,6.710105416666665,k3_sta_posneg_osc_phase6_tail4
g3_video_055,0.548643,0.226048,0.961091,0.2,0.0,75.47976,0.993278,-0.009791,0.0,0.971893,0.989749,-0.009791,6.695906666666666,k3_sta_posneg_osc_phase6_tail4
g3_video_056,0.626507,0.192218,0.961091,0.2,0.0,68.466109,0.991056,0.036162,0.0,0.971893,0.980075,0.036162,6.121772750000001,k3_sta_posneg_osc_phase6_tail4
g3_video_057,0.686024,0.2223,0.961091,0.6,0.0,70.523627,0.993066,0.0171,0.0,0.971893,0.988159,0.0171,6.331696666666666,k3_sta_posneg_osc_phase6_tail4
g3_video_058,0.668622,0.227566,0.961091,0.2,0.0,70.952553,0.989705,0.040795,0.0,0.971893,0.978404,0.040795,6.335951999999999,k3_sta_posneg_osc_phase6_tail4
g3_video_059,0.655726,0.175129,0.961091,0.066667,0.0,72.669519,0.995413,0.04141,0.0,0.971893,0.992274,0.04141,6.464210999999999,k3_sta_posneg_osc_phase6_tail4
g3_video_060,0.641475,0.196961,0.961091,1.0,0.0,67.090366,0.992261,0.060923,0.0,0.971893,0.981244,0.060923,6.079761416666667,k3_sta_posneg_osc_phase6_tail4
g3_video_061,0.627417,0.195507,0.961091,1.0,0.0,73.738642,0.977704,0.01566,0.0,0.971893,0.953772,0.01566,6.621445499999999,k3_sta_posneg_osc_phase6_tail4
g3_video_062,0.598193,0.206848,0.961091,0.666667,0.0,60.103324,0.99191,-0.009895,0.0,0.971893,0.986791,-0.009895,5.45557725,k3_sta_posneg_osc_phase6_tail4
g3_video_063,0.583287,0.217872,0.961091,0.0,0.0,76.822068,0.994468,0.07373,0.0,0.971893,0.992634,0.07373,6.807564416666665,k3_sta_posneg_osc_phase6_tail4
g3_video_064,0.656695,0.204206,0.961091,1.0,0.0,71.521724,0.991334,0.003628,0.0,0.971893,0.980603,0.003628,6.4412335,k3_sta_posneg_osc_phase6_tail4
g3_video_065,0.684223,0.227905,0.961091,0.0,0.0,68.215185,0.991585,0.024262,0.0,0.971893,0.986974,0.024262,6.090615,k3_sta_posneg_osc_phase6_tail4
g3_video_066,0.464405,0.207746,0.961091,0.733333,0.0,75.253084,0.990063,0.022998,0.0,0.971893,0.978907,0.022998,6.717209833333334,k3_sta_posneg_osc_phase6_tail4
g3_video_067,0.54281,0.201117,0.961091,1.0,0.0,68.009149,0.964921,0.070188,0.0,0.971893,0.937653,0.070188,6.144084166666666,k3_sta_posneg_osc_phase6_tail4
g3_video_068,0.746589,0.20835,0.961091,0.4,0.0,76.049763,0.991043,0.033467,0.0,0.971893,0.985652,0.033467,6.78177625,k3_sta_posneg_osc_phase6_tail4
g3_video_069,0.54066,0.251395,0.961091,0.0,0.0,62.262192,0.991621,0.040216,0.0,0.971893,0.985255,0.040216,5.587044916666666,k3_sta_posneg_osc_phase6_tail4
g3_video_070,0.501981,0.21318,0.961091,0.933333,0.0,70.114519,0.976653,0.03745,0.0,0.971893,0.969226,0.03745,6.3097313333333345,k3_sta_posneg_osc_phase6_tail4
g3_video_071,0.552845,0.204086,0.961091,1.0,0.0,73.597664,0.968102,0.040453,0.0,0.971893,0.946505,0.040453,6.606924333333333,k3_sta_posneg_osc_phase6_tail4
g3_video_072,0.569725,0.208076,0.961091,0.533333,0.0,74.182297,0.985282,0.003211,0.083333,0.971893,0.962975,0.003211,6.622035583333332,k3_sta_posneg_osc_phase6_tail4
g3_video_073,0.535403,0.226595,0.961091,0.733333,0.0,73.083255,0.982412,0.058796,0.0,0.971893,0.958625,0.058796,6.547516583333333,k3_sta_posneg_osc_phase6_tail4
g3_video_074,0.649827,0.201038,0.961091,0.333333,0.0,52.402711,0.98703,0.040944,0.0,0.971893,0.977266,0.040944,4.797173083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_075,0.526615,0.20444,0.961091,1.0,0.0,69.951984,0.982629,0.067713,0.0,0.971893,0.953355,0.067713,6.307286083333332,k3_sta_posneg_osc_phase6_tail4
g3_video_076,0.584283,0.197615,0.961091,0.666667,0.0,73.708049,0.985905,0.027378,0.0,0.971893,0.965899,0.027378,6.591346499999999,k3_sta_posneg_osc_phase6_tail4
g3_video_077,0.534409,0.221478,0.961091,0.466667,0.0,71.793493,0.988485,0.080446,0.0,0.971893,0.975849,0.080446,6.422854749999998,k3_sta_posneg_osc_phase6_tail4
g3_video_078,0.566031,0.207794,0.961091,1.0,0.0,55.600593,0.936005,0.093367,0.0,0.971893,0.917972,0.093367,5.112342750000001,k3_sta_posneg_osc_phase6_tail4
g3_video_079,0.551067,0.216266,0.961091,1.0,0.0,75.640616,0.975297,0.022211,0.0,0.971893,0.960094,0.022211,6.776728833333332,k3_sta_posneg_osc_phase6_tail4
g3_video_080,0.53608,0.207023,0.961091,0.333333,0.0,62.368483,0.977645,0.041912,0.0,0.971893,0.950335,0.041912,5.615808916666665,k3_sta_posneg_osc_phase6_tail4
g3_video_081,0.51699,0.222964,0.961091,1.0,0.0,62.76693,0.969327,0.104622,0.0,0.971893,0.959123,0.104622,5.7147968333333345,k3_sta_posneg_osc_phase6_tail4
g3_video_082,0.403101,0.216912,0.961091,0.666667,0.0,62.516489,0.992395,0.10792,0.0,0.971893,0.986665,0.10792,5.660921083333331,k3_sta_posneg_osc_phase6_tail4
g3_video_083,0.54849,0.189517,0.961091,0.666667,0.0,76.068184,0.991772,0.04428,0.0,0.971893,0.9807,0.04428,6.788906166666666,k3_sta_posneg_osc_phase6_tail4
g3_video_084,0.660354,0.209938,0.961091,0.533333,0.0,65.679031,0.992192,0.010351,0.0,0.971893,0.984798,0.010351,5.917777666666666,k3_sta_posneg_osc_phase6_tail4
g3_video_085,0.469895,0.218873,0.961091,1.0,0.0,64.192718,0.961413,0.060901,0.0,0.971893,0.919618,0.060901,5.818108583333333,k3_sta_posneg_osc_phase6_tail4
g3_video_086,0.550001,0.268377,0.961091,0.933333,0.0,77.73133,0.986354,0.012959,0.0,0.971893,0.979888,0.012959,6.950682083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_087,0.525878,0.190811,0.961091,0.266667,0.0,76.151669,0.982384,0.039678,0.0,0.971893,0.963886,0.039678,6.757802916666665,k3_sta_posneg_osc_phase6_tail4
g3_video_088,0.611296,0.197272,0.961091,0.733333,0.0,69.004298,0.993114,0.049083,0.0,0.971893,0.983402,0.049083,6.212822083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_089,0.589078,0.195647,0.961091,0.333333,0.0,78.401314,0.991187,0.018538,0.0,0.971893,0.97691,0.018538,6.954794083333334,k3_sta_posneg_osc_phase6_tail4
g3_video_090,0.614726,0.20309,0.961091,0.0,0.0,66.286264,0.995648,0.01894,0.0,0.971893,0.994484,0.01894,5.922089666666667,k3_sta_posneg_osc_phase6_tail4
g3_video_091,0.452574,0.22015,0.961091,0.0,0.0,70.426037,0.994895,0.01553,0.0,0.971893,0.991748,0.01553,6.254120666666665,k3_sta_posneg_osc_phase6_tail4
g3_video_092,0.639102,0.210928,0.961091,0.0,0.0,73.929303,0.995897,0.00989,0.0,0.971893,0.994733,0.00989,6.56022725,k3_sta_posneg_osc_phase6_tail4
g3_video_093,0.639571,0.186982,0.961091,0.333333,0.0,73.273983,0.992093,0.027312,0.0,0.971893,0.984411,0.027312,6.533165083333331,k3_sta_posneg_osc_phase6_tail4
g3_video_094,0.512229,0.181396,0.961091,0.0,0.0,76.471491,0.993782,0.017489,0.0,0.971893,0.991968,0.017489,6.759902333333332,k3_sta_posneg_osc_phase6_tail4
g3_video_095,0.526653,0.235041,0.961091,0.0,0.0,73.715958,0.99452,0.001713,0.0,0.971893,0.991405,0.001713,6.533332249999998,k3_sta_posneg_osc_phase6_tail4
g3_video_096,0.633709,0.190544,0.961091,0.133333,0.0,77.174498,0.989875,0.033995,0.0,0.971893,0.978013,0.033995,6.841745500000001,k3_sta_posneg_osc_phase6_tail4
g3_video_097,0.46548,0.220431,0.961091,0.466667,0.0,72.678209,0.991924,0.012789,0.0,0.971893,0.989,0.012789,6.480856083333332,k3_sta_posneg_osc_phase6_tail4
g3_video_098,0.5391,0.214528,0.961091,0.2,0.0,77.160561,0.988348,0.021456,0.0,0.971893,0.974141,0.021456,6.837714500000001,k3_sta_posneg_osc_phase6_tail4
g3_video_099,0.579657,0.197879,0.961091,0.2,0.0,77.287798,0.992312,0.040413,0.0,0.971893,0.984134,0.040413,6.854632499999998,k3_sta_posneg_osc_phase6_tail4
g3_video_100,0.669736,0.239421,0.961091,0.333333,0.0,74.607383,0.98786,0.05532,0.0,0.971893,0.961728,0.05532,6.653590416666664,k3_sta_posneg_osc_phase6_tail4
g3_video_101,0.653092,0.214944,0.961091,0.2,0.0,72.218023,0.995654,0.070214,0.0,0.971893,0.993507,0.070214,6.445719333333332,k3_sta_posneg_osc_phase6_tail4
g3_video_102,0.602597,0.213972,0.961091,0.666667,0.0,72.444564,0.981094,0.057835,0.0,0.971893,0.95954,0.057835,6.493090666666666,k3_sta_posneg_osc_phase6_tail4
g3_video_103,0.603321,0.225539,0.961091,0.0,0.0,75.781194,0.993764,0.020443,0.0,0.971893,0.987378,0.020443,6.7137555,k3_sta_posneg_osc_phase6_tail4
g3_video_104,0.61949,0.222234,0.961091,0.933333,0.0,71.563112,0.98704,0.023805,0.0,0.971893,0.968093,0.023805,6.439491333333332,k3_sta_posneg_osc_phase6_tail4
g3_video_105,0.65154,0.204771,0.961091,0.4,0.0,52.698239,0.992412,0.083583,0.0,0.971893,0.978296,0.083583,4.835450666666667,k3_sta_posneg_osc_phase6_tail4
g3_video_106,0.556611,0.222868,0.961091,0.4,0.0,60.327125,0.974096,0.075099,0.0,0.971893,0.961698,0.075099,5.460464999999999,k3_sta_posneg_osc_phase6_tail4
g3_video_107,0.698186,0.198645,0.961091,0.866667,0.0,72.03023,0.990516,0.079198,0.0,0.971893,0.984275,0.079198,6.4883249166666666,k3_sta_posneg_osc_phase6_tail4
g3_video_108,0.540117,0.189988,0.961091,0.666667,0.0,72.262228,0.982156,0.058155,0.0,0.971893,0.963764,0.058155,6.471184499999999,k3_sta_posneg_osc_phase6_tail4
g3_video_109,0.815311,0.239126,0.961091,0.6,0.0,79.520595,0.993164,0.028451,0.0,0.971893,0.988663,0.028451,7.095562083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_110,0.522948,0.215432,0.961091,0.066667,0.0,69.676736,0.993592,0.061466,0.0,0.971893,0.98931,0.061466,6.210050083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_111,0.518971,0.183558,0.961091,0.933333,0.0,69.484796,0.97313,0.07269,0.0,0.971893,0.94597,0.07269,6.259843499999999,k3_sta_posneg_osc_phase6_tail4
g3_video_112,0.48515,0.208549,0.961091,0.933333,0.0,58.580968,0.942798,0.090894,0.0,0.971893,0.908057,0.090894,5.347802250000001,k3_sta_posneg_osc_phase6_tail4
g3_video_113,0.546227,0.204745,0.961091,0.533333,0.0,56.40733,0.989144,0.066075,0.0,0.971893,0.967623,0.066075,5.142794666666667,k3_sta_posneg_osc_phase6_tail4
g3_video_114,0.519167,0.169173,0.961091,0.2,0.0,72.588589,0.992653,0.070893,0.0,0.971893,0.979649,0.070893,6.460333416666665,k3_sta_posneg_osc_phase6_tail4
g3_video_115,0.656329,0.172543,0.961091,0.066667,0.0,69.094018,0.992472,0.060061,0.0,0.971893,0.986311,0.060061,6.168453833333334,k3_sta_posneg_osc_phase6_tail4
g3_video_116,0.572346,0.20013,0.961091,1.0,0.0,70.566189,0.984286,0.071843,0.0,0.971893,0.971717,0.071843,6.364278166666665,k3_sta_posneg_osc_phase6_tail4
g3_video_117,0.591242,0.223912,0.961091,0.733333,0.0,71.972152,0.988037,0.064943,0.0,0.971893,0.968968,0.064943,6.4617095,k3_sta_posneg_osc_phase6_tail4
g3_video_118,0.552687,0.201506,0.961091,0.066667,0.0,74.604405,0.994253,0.082649,0.0,0.971893,0.989016,0.082649,6.625568000000001,k3_sta_posneg_osc_phase6_tail4
g3_video_119,0.653877,0.206177,0.961091,0.0,0.0,65.801761,0.991464,0.075732,0.0,0.971893,0.986535,0.075732,5.8936885,k3_sta_posneg_osc_phase6_tail4
g3_video_120,0.560719,0.208982,0.961091,1.0,0.0,60.555395,0.972537,0.040644,0.0,0.971893,0.94018,0.040644,5.521007083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_121,0.546713,0.236207,0.961091,1.0,0.0,66.690126,0.9732,0.066992,0.0,0.971893,0.956583,0.066992,6.03914975,k3_sta_posneg_osc_phase6_tail4
g3_video_122,0.473997,0.198695,0.961091,1.0,0.0,70.927576,0.974344,0.044951,0.0,0.971893,0.953738,0.044951,6.379269666666666,k3_sta_posneg_osc_phase6_tail4
g3_video_123,0.520534,0.219284,0.961091,0.133333,0.0,71.337671,0.992073,0.097265,0.0,0.971893,0.987202,0.097265,6.359800916666665,k3_sta_posneg_osc_phase6_tail4
g3_video_124,0.657089,0.226388,0.961091,0.733333,0.0,74.116141,0.982028,0.070815,0.0,0.971893,0.971522,0.070815,6.646759583333331,k3_sta_posneg_osc_phase6_tail4
g3_video_125,0.658573,0.233628,0.961091,0.266667,0.0,72.477,0.994415,0.072062,0.0,0.971893,0.990482,0.072062,6.47482275,k3_sta_posneg_osc_phase6_tail4
g3_video_126,0.516984,0.172434,0.961091,1.0,0.0,65.145143,0.984,0.061701,0.0,0.971893,0.969583,0.061701,5.903710833333332,k3_sta_posneg_osc_phase6_tail4
g3_video_127,0.55807,0.224924,0.961091,0.0,0.0,73.633611,0.994024,0.082456,0.0,0.971893,0.990865,0.082456,6.541615833333331,k3_sta_posneg_osc_phase6_tail4
g4_video_000,0.612738,0.211499,0.961482,1.0,0.0,65.240393,0.985684,0.102395,0.0,0.972342,0.959476,0.102395,5.929033666666666,k4_dynamic_sink1_af_quality
g4_video_001,0.623868,0.208432,0.961482,0.733333,0.0,70.25991,0.989694,0.076653,0.0,0.972342,0.973647,0.076653,6.323001166666665,k4_dynamic_sink1_af_quality
g4_video_002,0.678517,0.212336,0.961482,0.2,0.0,73.220946,0.992925,0.082101,0.0,0.972342,0.982917,0.082101,6.532138916666665,k4_dynamic_sink1_af_quality
g4_video_003,0.636356,0.201936,0.961482,0.133333,0.0,73.073993,0.989623,0.088509,0.0,0.972342,0.971184,0.088509,6.50977225,k4_dynamic_sink1_af_quality
g4_video_004,0.678941,0.214933,0.961482,0.066667,0.0,70.358345,0.994445,0.034365,0.0,0.972342,0.991422,0.034365,6.275608916666665,k4_dynamic_sink1_af_quality
g4_video_005,0.617774,0.231801,0.961482,0.333333,0.0,77.250434,0.988637,0.053079,0.0,0.972342,0.97946,0.053079,6.870118416666666,k4_dynamic_sink1_af_quality
g4_video_006,0.56738,0.256945,0.961482,0.066667,0.0,67.105132,0.990597,0.089902,0.0,0.972342,0.973885,0.089902,6.006186166666665,k4_dynamic_sink1_af_quality
g4_video_007,0.648521,0.217333,0.961482,0.2,0.0,76.368108,0.99179,0.052651,0.0,0.972342,0.987308,0.052651,6.7876821666666665,k4_dynamic_sink1_af_quality
g4_video_008,0.695114,0.203334,0.961482,0.0,0.0,73.609826,0.995879,0.067029,0.0,0.972342,0.993171,0.067029,6.547100500000002,k4_dynamic_sink1_af_quality
g4_video_009,0.562211,0.204339,0.961482,0.466667,0.0,78.757878,0.991116,0.042963,0.0,0.972342,0.974653,0.042963,6.998051166666667,k4_dynamic_sink1_af_quality
g4_video_010,0.710239,0.22462,0.961482,0.666667,0.0,68.890011,0.989199,0.03843,0.0,0.972342,0.984279,0.03843,6.20630825,k4_dynamic_sink1_af_quality
g4_video_011,0.515248,0.27492,0.961482,0.0,0.0,62.025497,0.994696,0.086134,0.0,0.972342,0.992361,0.086134,5.5757345,k4_dynamic_sink1_af_quality
g4_video_012,0.564314,0.214166,0.961482,0.866667,0.0,77.542264,0.976153,0.074768,0.0,0.972342,0.964118,0.074768,6.9342535000000005,k4_dynamic_sink1_af_quality
g4_video_013,0.538247,0.194915,0.961482,0.066667,0.0,76.637242,0.994517,0.067756,0.0,0.972342,0.989765,0.067756,6.790890750000002,k4_dynamic_sink1_af_quality
g4_video_014,0.609839,0.216114,0.961482,0.733333,0.0,66.603198,0.992401,0.035221,0.0,0.972342,0.988246,0.035221,6.012283083333336,k4_dynamic_sink1_af_quality
g4_video_015,0.552223,0.182469,0.961482,0.133333,0.0,74.085858,0.980673,0.05619,0.0,0.972342,0.952833,0.05619,6.577799416666667,k4_dynamic_sink1_af_quality
g4_video_016,0.692493,0.213611,0.961482,0.266667,0.0,73.864651,0.988845,0.037774,0.325,0.972342,0.9808,0.037774,6.611786583333333,k4_dynamic_sink1_af_quality
g4_video_017,0.626952,0.211486,0.961482,0.8,0.0,76.515504,0.984986,0.075778,0.0,0.972342,0.958707,0.075778,6.848584583333334,k4_dynamic_sink1_af_quality
g4_video_018,0.508672,0.222529,0.961482,1.0,0.0,45.320298,0.947706,0.138856,0.0,0.972342,0.929745,0.138856,4.261707166666666,k4_dynamic_sink1_af_quality
g4_video_019,0.701989,0.198854,0.961482,0.2,0.0,74.295172,0.989974,0.068123,0.0,0.972342,0.969357,0.068123,6.6187846666666665,k4_dynamic_sink1_af_quality
g4_video_020,0.554796,0.219578,0.961482,0.066667,0.0,74.430733,0.988142,0.022788,0.0,0.972342,0.977941,0.022788,6.601438083333334,k4_dynamic_sink1_af_quality
g4_video_021,0.594404,0.210072,0.961482,0.933333,0.0,77.055939,0.975091,0.090553,0.0,0.972342,0.949418,0.090553,6.902765583333333,k4_dynamic_sink1_af_quality
g4_video_022,0.557067,0.223167,0.961482,1.0,0.0,73.800866,0.982617,0.045186,0.0,0.972342,0.967079,0.045186,6.629582666666667,k4_dynamic_sink1_af_quality
g4_video_023,0.637608,0.238191,0.961482,0.0,0.0,76.735604,0.987044,0.034248,0.0,0.972342,0.959893,0.034248,6.7967216666666666,k4_dynamic_sink1_af_quality
g4_video_024,0.609426,0.225854,0.961482,0.133333,0.0,74.679267,0.991048,-0.001119,0.004167,0.972342,0.982817,-0.001119,6.629791499999999,k4_dynamic_sink1_af_quality
g4_video_025,0.536924,0.232115,0.961482,0.533333,0.0,77.206825,0.992782,0.081563,0.0,0.972342,0.971953,0.081563,6.880906833333333,k4_dynamic_sink1_af_quality
g4_video_026,0.68603,0.229986,0.961482,1.0,0.0,78.307767,0.982428,0.07297,0.0,0.972342,0.951764,0.07297,7.0198115833333325,k4_dynamic_sink1_af_quality
g4_video_027,0.604098,0.24641,0.961482,0.0,0.0,78.931014,0.991616,0.056621,0.0,0.972342,0.977449,0.056621,6.98313775,k4_dynamic_sink1_af_quality
g4_video_028,0.727164,0.195369,0.961482,0.066667,0.0,67.275739,0.994329,-0.002386,0.0,0.972342,0.990853,-0.002386,6.014931083333333,k4_dynamic_sink1_af_quality
g4_video_029,0.626378,0.19891,0.961482,0.933333,0.0,74.273933,0.991045,0.050387,0.0,0.972342,0.983936,0.050387,6.67017775,k4_dynamic_sink1_af_quality
g4_video_030,0.608167,0.205052,0.961482,0.066667,0.0,73.515223,0.996342,0.012626,0.0,0.972342,0.996487,0.012626,6.528917833333334,k4_dynamic_sink1_af_quality
g4_video_031,0.628935,0.204755,0.961482,0.666667,0.0,73.719823,0.991551,-0.016174,0.0,0.972342,0.982082,-0.016174,6.5912740833333325,k4_dynamic_sink1_af_quality
g4_video_032,0.603145,0.217209,0.961482,0.266667,0.0,72.701896,0.992739,0.010333,0.0,0.972342,0.987967,0.010333,6.477009416666667,k4_dynamic_sink1_af_quality
g4_video_033,0.578816,0.209482,0.961482,1.0,0.0,55.204795,0.960725,0.089515,0.0,0.972342,0.936614,0.089515,5.083607166666666,k4_dynamic_sink1_af_quality
g4_video_034,0.512126,0.20931,0.961482,1.0,0.0,60.430511,0.955221,0.072917,0.0,0.972342,0.922467,0.072917,5.509107750000001,k4_dynamic_sink1_af_quality
g4_video_035,0.600638,0.211096,0.961482,0.933333,0.0,67.15984,0.983953,0.016147,0.0,0.972342,0.967531,0.016147,6.068542416666666,k4_dynamic_sink1_af_quality
g4_video_036,0.504109,0.207512,0.961482,0.933333,0.0,77.812085,0.988539,0.025179,0.0,0.972342,0.977806,0.025179,6.950630499999999,k4_dynamic_sink1_af_quality
g4_video_037,0.685487,0.196115,0.961482,0.0,0.0,73.38708,0.994427,0.00875,0.0,0.972342,0.990668,0.00875,6.517091750000001,k4_dynamic_sink1_af_quality
g4_video_038,0.538366,0.223426,0.961482,0.2,0.0,79.832118,0.990169,0.059171,0.0,0.972342,0.969249,0.059171,7.067124500000001,k4_dynamic_sink1_af_quality
g4_video_039,0.688067,0.205604,0.961482,0.666667,0.0,78.344218,0.989666,0.05927,0.0,0.972342,0.968083,0.05927,6.992889083333334,k4_dynamic_sink1_af_quality
g4_video_040,0.704512,0.219649,0.961482,1.0,0.0,76.045813,0.985434,0.013236,0.0,0.972342,0.965,0.013236,6.823392000000001,k4_dynamic_sink1_af_quality
g4_video_041,0.566795,0.239334,0.961482,0.0,0.0,72.050158,0.994866,0.049348,0.0,0.972342,0.991867,0.049348,6.406294999999999,k4_dynamic_sink1_af_quality
g4_video_042,0.584771,0.220839,0.961482,0.133333,0.0,72.411138,0.991493,0.040074,0.0,0.972342,0.985717,0.040074,6.44510525,k4_dynamic_sink1_af_quality
g4_video_043,0.523383,0.226202,0.961482,0.933333,0.0,64.877813,0.974567,0.020378,0.0,0.972342,0.942325,0.020378,5.871016916666665,k4_dynamic_sink1_af_quality
g4_video_044,0.59388,0.209048,0.961482,0.933333,0.0,77.110296,0.992042,0.069515,0.0,0.972342,0.972821,0.069515,6.907022833333333,k4_dynamic_sink1_af_quality
g4_video_045,0.574324,0.187668,0.961482,0.733333,0.0,79.744428,0.988249,0.071459,0.0,0.972342,0.962989,0.071459,7.105644416666666,k4_dynamic_sink1_af_quality
g4_video_046,0.568228,0.18104,0.961482,0.066667,0.0,60.963176,0.995065,0.021183,0.0,0.972342,0.989836,0.021183,5.478350166666665,k4_dynamic_sink1_af_quality
g4_video_047,0.554177,0.20697,0.961482,0.933333,0.0,57.722384,0.989149,0.011868,0.0,0.972342,0.969126,0.011868,5.277724916666666,k4_dynamic_sink1_af_quality
g4_video_048,0.617469,0.219124,0.961482,1.0,0.0,76.717691,0.99081,0.039716,0.0,0.972342,0.98376,0.039716,6.8785091666666665,k4_dynamic_sink1_af_quality
g4_video_049,0.574409,0.20815,0.961482,0.533333,0.0,75.859853,0.993361,-0.030096,0.0,0.972342,0.989142,-0.030096,6.752656666666666,k4_dynamic_sink1_af_quality
g4_video_050,0.616454,0.217752,0.961482,1.0,0.0,71.123934,0.990026,0.012299,0.0,0.972342,0.965357,0.012299,6.405995416666666,k4_dynamic_sink1_af_quality
g4_video_051,0.642238,0.218287,0.961482,0.533333,0.0,74.501129,0.989811,-0.01079,0.0,0.972342,0.980209,-0.01079,6.64810425,k4_dynamic_sink1_af_quality
g4_video_052,0.539563,0.222348,0.961482,0.0,0.0,68.148284,0.993301,0.050232,0.0,0.972342,0.983033,0.050232,6.07673475,k4_dynamic_sink1_af_quality
g4_video_053,0.624376,0.220004,0.961482,0.266667,0.0,71.651738,0.992857,-0.001301,0.0,0.972342,0.982917,-0.001301,6.389148416666667,k4_dynamic_sink1_af_quality
g4_video_054,0.712115,0.214466,0.961482,0.666667,0.0,72.091319,0.993253,0.000481,0.0,0.972342,0.988098,0.000481,6.466725333333332,k4_dynamic_sink1_af_quality
g4_video_055,0.554244,0.22375,0.961482,0.466667,0.0,75.054398,0.993589,0.005502,0.0,0.972342,0.988321,0.005502,6.6854830833333345,k4_dynamic_sink1_af_quality
g4_video_056,0.687876,0.19317,0.961482,0.666667,0.0,74.500505,0.990395,0.038235,0.0,0.972342,0.97438,0.038235,6.668607250000001,k4_dynamic_sink1_af_quality
g4_video_057,0.649847,0.225497,0.961482,0.6,0.0,71.313651,0.991983,0.024493,0.0,0.972342,0.986481,0.024493,6.39585575,k4_dynamic_sink1_af_quality
g4_video_058,0.616598,0.230191,0.961482,0.466667,0.0,73.780376,0.986507,0.035605,0.0,0.972342,0.973061,0.035605,6.588202833333335,k4_dynamic_sink1_af_quality
g4_video_059,0.657631,0.193984,0.961482,0.0,0.0,76.762441,0.996348,0.018576,0.0,0.972342,0.995816,0.018576,6.7980996666666655,k4_dynamic_sink1_af_quality
g4_video_060,0.649352,0.204213,0.961482,0.933333,0.0,67.650506,0.992068,0.065805,0.0,0.972342,0.982853,0.065805,6.123146583333333,k4_dynamic_sink1_af_quality
g4_video_061,0.638983,0.190549,0.961482,0.733333,0.0,75.20811,0.987909,0.03292,0.0,0.972342,0.961714,0.03292,6.726688500000002,k4_dynamic_sink1_af_quality
g4_video_062,0.612073,0.20842,0.961482,0.466667,0.0,63.990176,0.992174,0.000423,0.0,0.972342,0.986092,0.000423,5.765855999999999,k4_dynamic_sink1_af_quality
g4_video_063,0.641023,0.225861,0.961482,0.0,0.0,76.813713,0.994946,0.067167,0.0,0.972342,0.993192,0.067167,6.81140775,k4_dynamic_sink1_af_quality
g4_video_064,0.654038,0.208919,0.961482,1.0,0.0,72.144804,0.991346,-0.009092,0.0,0.972342,0.980388,-0.009092,6.49126125,k4_dynamic_sink1_af_quality
g4_video_065,0.720407,0.218302,0.961482,0.133333,0.0,65.691399,0.992014,0.035547,0.0,0.972342,0.987853,0.035547,5.895685499999999,k4_dynamic_sink1_af_quality
g4_video_066,0.461574,0.197881,0.961482,0.733333,0.0,69.263731,0.993498,0.046825,0.05,0.972342,0.978394,0.046825,6.225490416666666,k4_dynamic_sink1_af_quality
g4_video_067,0.5445,0.197614,0.961482,1.0,0.0,70.562697,0.966413,0.052172,0.0,0.972342,0.937598,0.052172,6.353915833333333,k4_dynamic_sink1_af_quality
